order_id,payment_sequential,payment_type,payment_installments,payment_value
order_002963,1,credit_card,3,615.01
order_002964,1,credit_card,12,482.95
order_002964,2,credit_card,9,790.21
order_002965,1,voucher,9,631.47
order_002965,2,boleto,2,212.85
order_002966,1,boleto,7,767.48
order_002966,2,credit_card,5,797.52
order_002967,1,credit_card,5,435.65
order_002967,2,credit_card,5,867.93
order_002968,1,boleto,10,94.52
order_002968,2,credit_card,3,723.73
order_002969,1,boleto,4,932.3
order_002969,2,credit_card,4,39.05
order_002970,1,credit_card,2,142.55
order_002970,2,boleto,10,335.54
order_002971,1,credit_card,2,369.03
order_002972,1,credit_card,11,763.27
order_002972,2,credit_card,1,961.57
order_002973,1,credit_card,8,867.21
order_002973,2,credit_card,12,459.4
order_002974,1,credit_card,7,620.46
order_002975,1,boleto,12,896.49
order_002976,1,credit_card,3,283.92
order_002977,1,credit_card,10,426.71
order_002977,2,boleto,2,909.85
order_002978,1,credit_card,10,573.35
order_002979,1,credit_card,10,716.33
order_002979,2,boleto,12,905.98
order_002980,1,credit_card,10,894.72
order_002980,2,credit_card,1,860.65
order_002981,1,credit_card,11,127.86
order_002981,2,credit_card,2,68.95
order_002982,1,credit_card,5,946.6
order_002983,1,credit_card,3,420.99
order_002983,2,credit_card,10,333.76
order_002984,1,credit_card,7,25.72
order_002985,1,credit_card,2,534.84
order_002985,2,boleto,10,388.92
order_002986,1,credit_card,12,557.05
order_002987,1,credit_card,1,331.36
order_002987,2,credit_card,4,949.54
order_002988,1,credit_card,9,67.74
order_002989,1,credit_card,4,919.48
order_002990,1,boleto,7,366.43
order_002990,2,credit_card,10,666.92
order_002991,1,credit_card,8,166.14
order_002992,1,boleto,5,763.81
order_002992,2,credit_card,4,967.56
order_002993,1,credit_card,3,744.19
order_002994,1,debit_card,10,738.3
order_002994,2,credit_card,4,435.65
order_002995,1,credit_card,10,732.24
order_002995,2,boleto,8,121.67
order_002996,1,boleto,4,613.27
order_002997,1,credit_card,7,60.46
order_002998,1,debit_card,11,960.51
order_002999,1,boleto,12,844.08
order_003000,1,credit_card,12,601.15
order_003000,2,credit_card,9,808.19
order_003001,1,credit_card,8,544.55
order_003001,2,credit_card,7,710.98
order_003002,1,voucher,7,175.1
order_003002,2,debit_card,6,203.72
order_003003,1,boleto,12,92.67
order_003004,1,credit_card,9,853.69
order_003005,1,boleto,11,700.99
order_003006,1,credit_card,1,656.56
order_003006,2,boleto,6,518.19
order_003007,1,boleto,8,795.05
order_003008,1,credit_card,11,557.85
order_003009,1,credit_card,2,801.57
order_003009,2,credit_card,5,829.06
order_003010,1,boleto,6,878.81
order_003011,1,credit_card,11,365.53
order_003011,2,credit_card,5,678.18
order_003012,1,credit_card,9,479.49
order_003012,2,boleto,11,704.72
order_003013,1,boleto,6,579.87
order_003014,1,credit_card,2,403.42
order_003014,2,credit_card,6,311.24
order_003015,1,credit_card,1,304.3
order_003015,2,credit_card,1,744.27
order_003016,1,boleto,3,222.08
order_003016,2,credit_card,5,869.3
order_003017,1,boleto,3,34.36
order_003018,1,boleto,6,267.87
order_003018,2,credit_card,8,644.63
order_003019,1,credit_card,3,858.11
order_003020,1,credit_card,5,39.38
order_003020,2,boleto,5,272.17
order_003021,1,credit_card,5,308.36
order_003022,1,credit_card,3,887.37
order_003023,1,credit_card,8,712.47
order_003024,1,credit_card,4,238.85
order_003025,1,credit_card,4,764.1
order_003026,1,credit_card,1,409.18
order_003026,2,voucher,1,893.08
order_003027,1,credit_card,6,42.18
order_003028,1,credit_card,4,148.58
order_003029,1,credit_card,9,974.71
order_003030,1,credit_card,4,277.75
order_003031,1,credit_card,9,884.84
order_003031,2,boleto,2,172.37
order_003032,1,credit_card,5,104.51
order_003032,2,credit_card,4,754.14
order_003033,1,credit_card,4,242.31
order_003034,1,credit_card,10,785.29
order_003035,1,debit_card,5,536.92
order_003036,1,boleto,6,645.09
order_003036,2,credit_card,12,781.85
order_003037,1,credit_card,9,154.96
order_003037,2,credit_card,5,929.25
order_003038,1,credit_card,4,608.6
order_003039,1,boleto,12,513.79
order_003040,1,credit_card,11,869.83
order_003040,2,credit_card,7,393.0
order_003041,1,credit_card,5,789.23
order_003041,2,credit_card,1,872.52
order_003042,1,credit_card,7,975.29
order_003042,2,credit_card,10,389.46
order_003043,1,boleto,3,315.74
order_003043,2,credit_card,4,630.04
order_003044,1,boleto,9,653.82
order_003044,2,boleto,7,721.62
order_003045,1,boleto,3,802.49
order_003046,1,credit_card,12,694.43
order_003046,2,credit_card,2,54.75
order_003047,1,voucher,10,75.49
order_003048,1,credit_card,8,119.66
order_003049,1,credit_card,6,128.63
order_003049,2,credit_card,7,335.06
order_003050,1,credit_card,7,222.58
order_003051,1,credit_card,5,524.21
order_003052,1,credit_card,3,278.58
order_003052,2,credit_card,2,38.0
order_003053,1,boleto,7,972.15
order_003054,1,credit_card,2,453.88
order_003055,1,credit_card,7,524.25
order_003056,1,credit_card,7,294.49
order_003057,1,voucher,5,371.5
order_003058,1,credit_card,2,374.59
order_003059,1,boleto,9,722.48
order_003059,2,credit_card,11,534.08
order_003060,1,credit_card,5,722.24
order_003061,1,credit_card,12,711.27
order_003061,2,credit_card,5,934.53
order_003062,1,voucher,8,934.99
order_003063,1,boleto,10,503.71
order_003064,1,credit_card,5,82.15
order_003065,1,credit_card,8,867.53
order_003066,1,credit_card,7,880.87
order_003067,1,debit_card,12,809.92
order_003067,2,credit_card,6,712.5
order_003068,1,credit_card,7,651.94
order_003069,1,credit_card,2,109.17
order_003069,2,credit_card,6,42.54
order_003070,1,voucher,7,238.87
order_003070,2,credit_card,5,388.77
order_003071,1,credit_card,8,384.91
order_003072,1,boleto,6,751.36
order_003073,1,credit_card,12,650.66
order_003074,1,boleto,9,718.52
order_003075,1,credit_card,9,74.22
order_003075,2,credit_card,10,624.37
order_003076,1,credit_card,1,30.85
order_003076,2,credit_card,12,518.42
order_003077,1,credit_card,9,210.73
order_003078,1,debit_card,9,833.93
order_003078,2,boleto,6,820.73
order_003079,1,debit_card,12,391.9
order_003079,2,credit_card,1,687.5
order_003080,1,boleto,12,883.98
order_003080,2,boleto,5,998.21
order_003081,1,credit_card,10,313.33
order_003081,2,credit_card,12,215.05
order_003082,1,credit_card,5,807.04
order_003082,2,credit_card,5,367.24
order_003083,1,boleto,12,878.45
order_003083,2,credit_card,12,574.16
order_003084,1,credit_card,12,642.0
order_003084,2,credit_card,2,613.18
order_003085,1,credit_card,9,715.9
order_003085,2,boleto,7,272.69
order_003086,1,credit_card,7,281.81
order_003086,2,credit_card,2,930.13
order_003087,1,credit_card,6,874.77
order_003087,2,credit_card,10,849.98
order_003088,1,boleto,10,172.49
order_003089,1,credit_card,8,108.03
order_003089,2,credit_card,10,731.96
order_003090,1,credit_card,11,764.98
order_003091,1,boleto,9,73.47
order_003091,2,credit_card,6,385.99
order_003092,1,credit_card,12,654.07
order_003092,2,credit_card,5,91.49
order_003093,1,credit_card,12,380.53
order_003093,2,credit_card,2,890.29
order_003094,1,credit_card,11,714.04
order_003095,1,credit_card,7,498.63
order_003096,1,credit_card,6,796.56
order_003097,1,credit_card,12,131.75
order_003097,2,boleto,7,775.81
order_003098,1,boleto,1,899.04
order_003099,1,boleto,2,106.79
order_003099,2,credit_card,6,305.02
order_003100,1,boleto,7,188.85
order_003100,2,credit_card,2,937.18
order_003101,1,credit_card,9,395.32
order_003102,1,credit_card,9,455.66
order_003103,1,credit_card,7,848.54
order_003104,1,credit_card,8,208.75
order_003105,1,credit_card,8,390.25
order_003106,1,credit_card,4,418.48
order_003106,2,credit_card,11,189.16
order_003107,1,credit_card,7,769.85
order_003108,1,credit_card,2,784.34
order_003109,1,credit_card,10,236.79
order_003110,1,boleto,2,681.09
order_003111,1,boleto,9,205.53
order_003112,1,boleto,7,895.08
order_003112,2,debit_card,2,20.54
order_003113,1,credit_card,5,44.8
order_003114,1,boleto,2,727.09
order_003115,1,debit_card,11,22.83
order_003115,2,credit_card,5,848.93
order_003116,1,credit_card,6,182.05
order_003117,1,credit_card,3,115.34
order_003118,1,credit_card,2,442.08
order_003119,1,credit_card,8,154.36
order_003120,1,credit_card,9,524.14
order_003120,2,credit_card,8,89.6
order_003121,1,credit_card,11,984.32
order_003122,1,credit_card,7,727.65
order_003122,2,voucher,12,590.36
order_003123,1,credit_card,9,791.75
order_003124,1,credit_card,5,717.33
order_003124,2,credit_card,5,731.83
order_003125,1,credit_card,3,356.33
order_003125,2,credit_card,8,636.84
order_003126,1,boleto,11,52.25
order_003127,1,boleto,3,307.31
order_003127,2,boleto,7,189.89
order_003128,1,credit_card,11,217.56
order_003128,2,boleto,6,578.64
order_003129,1,credit_card,1,954.11
order_003129,2,credit_card,9,212.01
order_003130,1,boleto,6,825.44
order_003131,1,credit_card,5,867.36
order_003132,1,boleto,2,364.96
order_003132,2,credit_card,8,573.86
order_003133,1,credit_card,3,404.9
order_003133,2,credit_card,9,556.55
order_003134,1,credit_card,12,232.44
order_003134,2,credit_card,12,448.3
order_003135,1,voucher,8,474.93
order_003135,2,credit_card,10,583.82
order_003136,1,credit_card,11,830.96
order_003137,1,credit_card,8,671.17
order_003138,1,credit_card,9,674.45
order_003139,1,debit_card,3,514.14
order_003139,2,credit_card,8,658.05
order_003140,1,credit_card,7,993.87
order_003140,2,boleto,12,481.71
order_003141,1,credit_card,4,450.23
order_003141,2,credit_card,3,433.34
order_003142,1,credit_card,2,563.79
order_003142,2,boleto,11,32.65
order_003143,1,credit_card,8,803.84
order_003143,2,credit_card,5,90.01
order_003144,1,credit_card,9,580.23
order_003144,2,credit_card,1,511.81
order_003145,1,credit_card,11,906.3
order_003145,2,voucher,9,172.31
order_003146,1,boleto,3,299.6
order_003146,2,credit_card,6,656.09
order_003147,1,credit_card,3,122.6
order_003148,1,credit_card,3,521.82
order_003148,2,credit_card,5,507.07
order_003149,1,credit_card,3,588.98
order_003149,2,credit_card,5,615.26
order_003150,1,boleto,1,399.91
order_003151,1,credit_card,11,577.29
order_003152,1,credit_card,10,606.6
order_003152,2,voucher,6,328.33
order_003153,1,credit_card,3,810.27
order_003153,2,credit_card,8,585.3
order_003154,1,credit_card,6,287.96
order_003155,1,credit_card,5,49.59
order_003156,1,credit_card,10,742.12
order_003157,1,boleto,8,144.14
order_003158,1,boleto,2,829.59
order_003159,1,credit_card,3,859.83
order_003159,2,credit_card,6,41.66
order_003160,1,boleto,6,305.57
order_003161,1,boleto,7,813.29
order_003161,2,credit_card,6,240.65
order_003162,1,boleto,9,119.02
order_003163,1,credit_card,9,586.62
order_003164,1,credit_card,9,961.9
order_003164,2,boleto,9,862.77
order_003165,1,boleto,11,71.61
order_003166,1,credit_card,8,675.39
order_003167,1,credit_card,6,703.06
order_003168,1,credit_card,1,867.1
order_003169,1,credit_card,11,634.57
order_003169,2,boleto,3,192.21
order_003170,1,credit_card,5,78.28
order_003171,1,boleto,9,365.2
order_003172,1,credit_card,5,712.24
order_003173,1,credit_card,9,346.52
order_003173,2,credit_card,2,901.09
order_003174,1,credit_card,9,421.5
order_003174,2,credit_card,2,883.48
order_003175,1,credit_card,11,460.64
order_003175,2,debit_card,11,370.07
order_003176,1,credit_card,8,47.16
order_003177,1,credit_card,3,940.96
order_003177,2,boleto,7,669.96
order_003178,1,credit_card,8,978.39
order_003178,2,credit_card,4,963.96
order_003179,1,credit_card,8,668.82
order_003179,2,debit_card,10,722.77
order_003180,1,boleto,12,402.99
order_003180,2,credit_card,10,372.3
order_003181,1,credit_card,6,560.69
order_003181,2,boleto,1,524.02
order_003182,1,credit_card,3,823.27
order_003183,1,credit_card,9,180.95
order_003183,2,credit_card,3,879.01
order_003184,1,credit_card,12,277.31
order_003184,2,credit_card,7,112.34
order_003185,1,credit_card,6,520.08
order_003185,2,credit_card,3,500.74
order_003186,1,credit_card,10,873.69
order_003186,2,credit_card,1,858.82
order_003187,1,credit_card,10,73.82
order_003187,2,credit_card,9,726.93
order_003188,1,credit_card,4,122.06
order_003188,2,debit_card,4,363.8
order_003189,1,credit_card,6,448.99
order_003190,1,credit_card,11,132.46
order_003191,1,credit_card,10,838.62
order_003192,1,boleto,3,362.4
order_003192,2,voucher,1,369.75
order_003193,1,credit_card,4,187.22
order_003194,1,credit_card,5,180.57
order_003195,1,credit_card,2,97.79
order_003195,2,credit_card,11,180.16
order_003196,1,credit_card,11,523.68
order_003197,1,credit_card,10,409.1
order_003197,2,voucher,11,187.43
order_003198,1,credit_card,10,938.92
order_003199,1,credit_card,2,276.59
order_003199,2,credit_card,6,46.84
order_003200,1,credit_card,7,230.23
order_003201,1,credit_card,5,425.81
order_003202,1,debit_card,3,400.73
order_003203,1,credit_card,4,270.14
order_003203,2,credit_card,10,312.36
order_003204,1,credit_card,8,38.37
order_003204,2,credit_card,1,475.73
order_003205,1,credit_card,12,281.79
order_003206,1,credit_card,1,295.92
order_003206,2,boleto,10,990.78
order_003207,1,credit_card,4,986.48
order_003207,2,debit_card,5,991.4
order_003208,1,debit_card,3,806.95
order_003209,1,credit_card,10,288.96
order_003209,2,credit_card,4,250.54
order_003210,1,boleto,12,211.33
order_003211,1,debit_card,5,497.92
order_003211,2,credit_card,2,825.38
order_003212,1,credit_card,10,153.59
order_003213,1,credit_card,4,344.3
order_003213,2,boleto,5,283.02
order_003214,1,credit_card,9,97.84
order_003215,1,voucher,8,132.71
order_003215,2,debit_card,10,728.31
order_003216,1,credit_card,5,795.37
order_003217,1,credit_card,11,897.21
order_003218,1,credit_card,8,208.36
order_003218,2,credit_card,11,382.05
order_003219,1,voucher,7,279.85
order_003220,1,credit_card,9,824.02
order_003220,2,debit_card,11,302.84
order_003221,1,credit_card,12,242.61
order_003221,2,credit_card,7,249.37
order_003222,1,credit_card,3,235.43
order_003222,2,credit_card,6,824.3
order_003223,1,credit_card,7,358.58
order_003224,1,credit_card,4,887.53
order_003225,1,boleto,8,290.19
order_003226,1,boleto,10,119.99
order_003226,2,credit_card,3,63.44
order_003227,1,boleto,6,896.61
order_003228,1,credit_card,5,945.64
order_003229,1,boleto,10,747.93
order_003229,2,voucher,1,965.57
order_003230,1,credit_card,2,597.46
order_003230,2,credit_card,9,482.19
order_003231,1,boleto,8,447.79
order_003232,1,credit_card,12,119.46
order_003232,2,credit_card,12,856.28
order_003233,1,credit_card,5,711.84
order_003234,1,boleto,2,35.3
order_003234,2,credit_card,8,782.93
order_003235,1,credit_card,1,491.64
order_003235,2,credit_card,5,839.17
order_003236,1,credit_card,6,249.93
order_003236,2,boleto,1,221.66
order_003237,1,credit_card,12,724.08
order_003238,1,credit_card,9,643.5
order_003238,2,credit_card,3,890.11
order_003239,1,credit_card,9,589.6
order_003239,2,boleto,4,646.97
order_003240,1,credit_card,6,747.67
order_003241,1,credit_card,10,979.22
order_003242,1,boleto,2,386.65
order_003243,1,credit_card,1,664.95
order_003244,1,credit_card,7,763.41
order_003244,2,credit_card,6,120.32
order_003245,1,credit_card,4,467.32
order_003245,2,voucher,8,126.48
order_003246,1,boleto,4,857.12
order_003247,1,credit_card,11,921.87
order_003248,1,credit_card,3,538.93
order_003248,2,credit_card,11,170.28
order_003249,1,boleto,8,902.96
order_003249,2,credit_card,8,471.06
order_003250,1,credit_card,9,95.52
order_003251,1,credit_card,2,201.5
order_003251,2,boleto,11,397.59
order_003252,1,boleto,10,359.06
order_003252,2,boleto,1,849.99
order_003253,1,boleto,1,219.15
order_003254,1,credit_card,11,888.62
order_003255,1,boleto,9,361.43
order_003255,2,debit_card,3,858.6
order_003256,1,credit_card,9,303.63
order_003256,2,credit_card,6,852.77
order_003257,1,credit_card,11,265.48
order_003257,2,debit_card,4,218.62
order_003258,1,credit_card,4,974.89
order_003258,2,credit_card,3,170.9
order_003259,1,credit_card,8,574.4
order_003260,1,debit_card,12,220.75
order_003260,2,boleto,4,679.78
order_003261,1,credit_card,3,884.06
order_003262,1,boleto,12,398.09
order_003263,1,credit_card,2,759.35
order_003263,2,credit_card,6,730.88
order_003264,1,boleto,12,507.96
order_003265,1,credit_card,4,409.15
order_003266,1,credit_card,5,216.62
order_003267,1,boleto,12,604.65
order_003267,2,voucher,7,119.78
order_003268,1,boleto,10,133.76
order_003268,2,credit_card,4,114.34
order_003269,1,debit_card,1,829.37
order_003270,1,credit_card,11,314.39
order_003271,1,boleto,12,619.63
order_003271,2,credit_card,4,843.64
order_003272,1,credit_card,2,28.82
order_003273,1,boleto,8,530.53
order_003274,1,credit_card,10,337.35
order_003275,1,credit_card,7,228.07
order_003275,2,credit_card,6,886.48
order_003276,1,credit_card,7,958.86
order_003276,2,debit_card,5,765.43
order_003277,1,boleto,8,881.83
order_003277,2,voucher,8,841.91
order_003278,1,credit_card,11,501.86
order_003278,2,credit_card,5,651.03
order_003279,1,credit_card,8,105.22
order_003280,1,debit_card,3,789.78
order_003281,1,credit_card,10,178.62
order_003282,1,debit_card,11,597.2
order_003283,1,credit_card,4,470.97
order_003284,1,boleto,5,924.17
order_003285,1,credit_card,1,769.96
order_003285,2,credit_card,8,154.37
order_003286,1,credit_card,12,209.09
order_003287,1,credit_card,5,323.06
order_003287,2,credit_card,12,506.72
order_003288,1,voucher,9,717.81
order_003289,1,credit_card,5,92.97
order_003289,2,credit_card,10,747.94
order_003290,1,credit_card,6,790.35
order_003290,2,credit_card,2,299.1
order_003291,1,credit_card,12,824.83
order_003291,2,credit_card,1,704.79
order_003292,1,credit_card,11,276.56
order_003292,2,credit_card,1,430.14
order_003293,1,credit_card,6,667.63
order_003293,2,boleto,10,608.8
order_003294,1,boleto,2,856.65
order_003294,2,credit_card,4,412.69
order_003295,1,boleto,10,616.2
order_003295,2,credit_card,5,744.75
order_003296,1,debit_card,12,767.65
order_003297,1,credit_card,3,898.86
order_003298,1,boleto,11,537.69
order_003299,1,credit_card,2,344.06
order_003300,1,credit_card,10,435.57
order_003301,1,debit_card,7,257.19
order_003302,1,boleto,12,905.99
order_003302,2,credit_card,1,793.43
